Luna.EMBaryRot.X          Luna.EMBaryRot.Y          Luna.EMBaryRot.Z          Luna.UTCModJulian         
375718.7047864064         26571.95626529741         -2.91038304567337e-11     57774.73772982787         
375912.9876841357         26577.49696021454         0                         57774.76897982787         
376107.0962619528         26581.18503746132         -2.91038304567337e-11     57774.80022982787         
376301.0175170314         26583.02567111814         0                         57774.83147982787         
376494.7385418634         26583.02422913702         -2.91038304567337e-11     57774.86272982787         
376688.2465252117         26581.18627217966         2.91038304567337e-11      57774.89397982787         
376881.5287525883         26577.51755242586         0                         57774.92522982787         
377074.5726073855         26572.02401234444         2.91038304567337e-11      57774.95647982787         
377267.365571262          26564.71178344219         0                         57774.98772982787         
377459.8952252255         26555.58718496327         0                         57775.01897982787         
377652.1492500191         26544.65672257749         0                         57775.05022982787         
377844.1154269319         26531.92708702335         -2.91038304567337e-11     57775.08147982787         
378035.7816385885         26517.40515271079         0                         57775.11272982787         
378227.1358692663         26501.09797632632         2.91038304567337e-11      57775.14397982787         
378418.1662058627         26483.01279535722         0                         57775.17522982787         
378608.8608381242         26463.15702664324         0                         57775.20647982787         
378799.2080595678         26441.53826483276         -2.91038304567337e-11     57775.23772982787         
378989.1962676679         26418.16428088014         2.91038304567337e-11      57775.26897982787         
379178.8139647323         26393.04302043513         -2.91038304567337e-11     57775.30022982787         
379368.0497580913         26366.18260228075         2.91038304567337e-11      57775.33147982787         
379556.8923607098         26337.5913166894          0                         57775.36272982787         
379745.330591775          26307.27762374332         0                         57775.39397982787         
379933.353376826          26275.25015169522         0                         57775.42522982787         
380120.9497485197         26241.517695197           0                         57775.45647982787         
380308.1088466757         26206.08921361598         0                         57775.48772982787         
380494.8199190014         26168.9738292018          -2.91038304567337e-11     57775.51897982787         
380681.0723210967         26130.18082535398         -2.91038304567337e-11     57775.55022982787         
380866.8555171378         26089.71964472809         2.91038304567337e-11      57775.58147982787         
381052.1590798884         26047.59988744672         0                         57775.61272982787         
381236.9726911257         26003.83130919638         -2.91038304567337e-11     57775.64397982787         
381421.2861420463         25958.42381929216         -2.91038304567337e-11     57775.67522982787         
381605.0893332219         25911.38747882135         0                         57775.70647982787         
381788.3722751826         25862.7324986057          0                         57775.73772982787         
381971.1250882938         25812.46923731082         0                         57775.76897982787         
382153.3380033001         25760.60819935396         2.91038304567337e-11      57775.80022982787         
382335.0013611682         25707.16003297186         -2.91038304567337e-11     57775.83147982787         
382516.1056135924         25652.13552807558         0                         57775.86272982787         
382696.6413228037         25595.54561427844         2.91038304567337e-11      57775.89397982787         
382876.5991620387         25537.40135869977         -2.91038304567337e-11     57775.92522982787         
383055.969915357          25477.71396394044         -2.91038304567337e-11     57775.95647982787         
383234.7444778651         25416.49476590807         0                         57775.98772982787         
383412.9138559193         25353.75523161391         0                         57776.01897982787         
383590.4691668976         25289.50695709515         0                         57776.05022982787         
383767.4016395774         25223.76166509874         0                         57776.08147982787         
383943.7026138348         25156.53120298242         -5.820766091346741e-11    57776.11272982787         
384119.3635409881         25087.82754035365         2.91038304567337e-11      57776.14397982787         
384294.3759834672         25017.66276693815         0                         57776.17522982787         
384468.7316151231         24946.04909017556         2.91038304567337e-11      57776.20647982787         
384642.4222208692         24872.99883305617         2.91038304567337e-11      57776.23772982787         
384815.4396969571         24798.5244316753          0                         57776.26897982787         
384987.7760505905         24722.63843303979         2.91038304567337e-11      57776.30022982787         
385159.4234001684         24645.3534925819          2.91038304567337e-11      57776.33147982787         
385330.3739749114         24566.68237191831         0                         57776.36272982787         
385500.6201148756         24486.63793641737         -2.91038304567337e-11     57776.39397982787         
385670.1542709491         24405.23315274419         0                         57776.42522982787         
385838.969004439          24322.48108657759         0                         57776.45647982787         
386007.0569872374         24238.39490002842         0                         57776.48772982787         
386174.4110013471         24152.98785063984         2.91038304567337e-11      57776.51897982787         
386341.0239390264         24066.27328712919         -2.91038304567337e-11     57776.55022982787         
386506.8888022756         23978.26464667997         -2.91038304567337e-11     57776.58147982787         
386671.9987029486         23888.97545371985         0                         57776.61272982787         
386836.3468622284         23798.41931713019         2.91038304567337e-11      57776.64397982787         
386999.9266107084         23706.60992760021         -2.91038304567337e-11     57776.67522982787         
387162.7313878448         23613.56105530798         0                         57776.70647982787         
387324.7547420102         23519.28654725255         -2.91038304567337e-11     57776.73772982787         
387485.9903299249         23423.80032492356         0                         57776.76897982787         
387646.4319166823         23327.11638161398         2.91038304567337e-11      57776.80022982787         
387806.0733751615         23229.24878008011         2.91038304567337e-11      57776.83147982787         
387964.9086860254         23130.21164983726         0                         57776.86272982787         
388122.9319371502         23030.01918478904         -2.91038304567337e-11     57776.89397982787         
388280.1373234148         22928.68564062557         0                         57776.92522982787         
388436.5191464776         22826.22533221273         0                         57776.95647982787         
388592.0718141759         22722.65263121521         2.91038304567337e-11      57776.98772982787         
388746.789840464          22617.98196335974         0                         57777.01897982787         
388900.6678447576         22512.22780607976         0                         57777.05022982787         
389053.7005518475         22405.40468576968         0                         57777.08147982787         
389205.8827912271         22297.52717543014         2.91038304567337e-11      57777.11272982787         
389357.2094969829         22188.60989191614         0                         57777.14397982787         
389507.6757071057         22078.66749358501         0                         57777.17522982787         
389657.2765633581         21967.71467754082         2.91038304567337e-11      57777.20647982787         
389806.00731057           21855.76617728718         0                         57777.23772982787         
389953.8632964846         21742.83675997049         -2.91038304567337e-11     57777.26897982787         
390100.8399710382         21628.94122404009         2.91038304567337e-11      57777.30022982787         
390246.9328861847         21514.09439649238         0                         57777.33147982787         
390392.1376951622         21398.31113054056         0                         57777.36272982787         
390536.4501522954         21281.60630286231         2.91038304567337e-11      57777.39397982787         
390679.8661122486         21163.99481128128         -2.91038304567337e-11     57777.42522982787         
390822.3815298087         21045.4915720206          0                         57777.45647982787         
390963.9924591242         20926.11151739826         2.91038304567337e-11      57777.48772982787         
391104.6950534695         20805.8695930892          2.91038304567337e-11      57777.51897982787         
391244.4855644703         20684.78075583655         0                         57777.55022982787         
391383.3603418499         20562.85997072444         -2.91038304567337e-11     57777.58147982787         
391521.315832642          20440.12220890758         0                         57777.61272982787         
391658.3485809187         20316.58244489702         2.91038304567337e-11      57777.64397982787         
391794.4552269927         20192.25565431031         -2.91038304567337e-11     57777.67522982787         
391929.6325071258         20067.15681117227         0                         57777.70647982787         
392063.877252722          19941.30088568786         0                         57777.73772982787         
392197.186390018          19814.70284156063         0                         57777.76897982787         
392329.5569392657         19687.37763378985         2.91038304567337e-11      57777.80022982787         
392460.9860144064         19559.3402060091          2.91038304567337e-11      57777.83147982787         
392591.4708222436         19430.60548830978         -2.91038304567337e-11     57777.86272982787         
392721.0086621008         19301.18839460185         0                         57777.89397982787         
392849.5969249854         19171.10382046579         2.91038304567337e-11      57777.92522982787         
392977.2330932303         19040.36664053759         2.91038304567337e-11      57777.95647982787         
393103.9147396497         18908.99170639119         0                         57777.98772982787         
393229.6395271649         18776.99384394983         2.91038304567337e-11      57778.01897982787         
393354.4052079525         18644.38785140062         2.91038304567337e-11      57778.05022982787         
393478.2096230555         18511.18849663462         2.91038304567337e-11      57778.08147982787         
393601.0507015233         18377.41051519533         0                         57778.11272982787         
393722.9264600095         18243.06860774919         0                         57778.14397982787         
393843.8350019034         18108.17743807014         -2.91038304567337e-11     57778.17522982787         
393963.7745169147         17972.75163054243         0                         57778.20647982787         
394082.7432801999         17836.80576818284         0                         57778.23772982787         
394200.739651931          17700.35439017779         0                         57778.26897982787         
394317.762076417          17563.41198994476         0                         57778.30022982787         
394433.8090816601         17425.99301270596         -2.91038304567337e-11     57778.33147982787         
394548.8792784712         17288.11185359014         2.91038304567337e-11      57778.36272982787         
394662.9713600133         17149.78285524458         2.91038304567337e-11      57778.39397982787         
394776.084100912          17011.02030597924         -2.91038304567337e-11     57778.42522982787         
394888.216356787          16871.83843741844         -2.91038304567337e-11     57778.45647982787         
394999.3670633576         16732.25142268908         -2.91038304567337e-11     57778.48772982787         
395109.5352359631         16592.27337411343         -2.91038304567337e-11     57778.51897982787         
395218.7199686632         16451.91834144315         -2.91038304567337e-11     57778.55022982787         
395326.9204337475         16311.20030959464         -5.820766091346741e-11    57778.58147982787         
395434.1358808324         16170.13319692994         2.91038304567337e-11      57778.61272982787         
395540.3656363592         16028.73085303682         0                         57778.64397982787         
395645.6091026878         15887.00705705734         0                         57778.67522982787         
395749.8657575842         15744.97551551424         -2.91038304567337e-11     57778.70647982787         
395853.1351533116         15602.64986068867         0                         57778.73772982787         
395955.4169160838         15460.04364852732         2.91038304567337e-11      57778.76897982787         
396056.7107452718         15317.1703569041          -2.91038304567337e-11     57778.80022982787         
396157.0164126119         15174.04338390882         0                         57778.83147982787         
396256.333761644          15030.67604582752         0                         57778.86272982787         
396354.6627067969         14887.08157564822         0                         57778.89397982787         
396452.0032328422         14743.27312105925         0                         57778.92522982787         
396548.3553939777         14599.26374300778         0                         57778.95647982787         
396643.7193132721         14455.06641375022         2.91038304567337e-11      57778.98772982787         
396738.0951817478         14310.69401546437         0                         57779.01897982787         
396831.4832578167         14166.15933835298         -2.91038304567337e-11     57779.05022982787         
396923.8838663623         14021.47507931075         2.91038304567337e-11      57779.08147982787         
397015.2973981672         13876.65384008156         -2.91038304567337e-11     57779.11272982787         
397105.7243089952         13731.70812598133         -2.91038304567337e-11     57779.14397982787         
397195.1651190111         13586.65034411004         -2.91038304567337e-11     57779.17522982787         
397283.6204118609         13441.49280213095         0                         57779.20647982787         
397371.0908340868         13296.24770653829         2.91038304567337e-11      57779.23772982787         
397457.5770942065         13150.92716149358         0                         57779.26897982787         
397543.0799621201         13005.54316714976         0                         57779.30022982787         
397627.6002681914         12860.1076185452          2.91038304567337e-11      57779.33147982787         
397711.1389026284         12714.63230401873         0                         57779.36272982787         
397793.6968146614         12569.12890399283         2.91038304567337e-11      57779.39397982787         
397875.2750117254         12423.60898978503         -2.91038304567337e-11     57779.42522982787         
397955.8745588296         12278.08402211061         0                         57779.45647982787         
398035.496577642          12132.56535012258         2.91038304567337e-11      57779.48772982787         
398114.1422458738         11987.06420993895         -2.91038304567337e-11     57779.51897982787         
398191.8127963645         11841.5917237416          -2.91038304567337e-11     57779.55022982787         
398268.5095164621         11696.15889836334         2.91038304567337e-11      57779.58147982787         
398344.233747109          11550.77662444595         0                         57779.61272982787         
398418.9868822168         11405.45567508652         0                         57779.64397982787         
398492.7703677563         11260.20670505551         0                         57779.67522982787         
398565.5857011087         11115.04024953699         2.91038304567337e-11      57779.70647982787         
398637.434430243          10969.96672323703         0                         57779.73772982787         
398708.3181528951         10824.99641952238         -2.91038304567337e-11     57779.76897982787         
398778.2385159134         10680.13950925123         0                         57779.80022982787         
398847.1972143555         10535.40604014032         -2.91038304567337e-11     57779.83147982787         
398915.1959908459         10390.80593562281         -2.91038304567337e-11     57779.86272982787         
398982.2366346769         10246.34899427547         -2.91038304567337e-11     57779.89397982787         
399048.3209811623         10102.04488873651         0                         57779.92522982787         
399113.4509107413         9957.903165193566         0                         57779.95647982787         
399177.6283483301         9813.933242361862         -2.91038304567337e-11     57779.98772982787         
399240.8552624283         9670.144411031339         0                         57780.01897982787         
399303.1336644534         9526.545833140037         0                         57780.05022982787         
399364.4656079242         9383.14654121294          2.91038304567337e-11      57780.08147982787         
399424.8531876479         9239.955437830591         2.91038304567337e-11      57780.11272982787         
399484.29853905           9096.981294793368         0                         57780.14397982787         
399542.8038372923         8954.232752817035         0                         57780.17522982787         
399600.3712966146         8811.718320723732         0                         57780.20647982787         
399657.0031694578         8669.446375196632         0                         57780.23772982787         
399712.7017458041         8527.425160031868         1.455191522836685e-11     57780.26897982787         
399767.4693523045         8385.662785951026         0                         57780.30022982787         
399821.3083516053         8244.167229946557         1.455191522836685e-11     57780.33147982787         
399874.2211415429         8102.946334988039         -2.91038304567337e-11     57780.36272982787         
399926.2101543455         7962.007809756818         -1.455191522836685e-11    57780.39397982787         
399977.2778559555         7821.359228081026         1.455191522836685e-11     57780.42522982787         
400027.4267451719         7681.00802889371          0                         57780.45647982787         
400076.6593529861         7540.961515694144         1.455191522836685e-11     57780.48772982787         
400124.9782417294         7401.226856475179         1.455191522836685e-11     57780.51897982787         
400172.3860044078         7261.811083337729         0                         57780.55022982787         
400218.8852638564         7122.721092621607         1.455191522836685e-11     57780.58147982787         
400264.478672064          6983.963644408104         1.455191522836685e-11     57780.61272982787         
400309.1689093861         6845.545362512603         -1.455191522836685e-11    57780.64397982787         
400352.9586837649         6707.472734475217         0                         57780.67522982787         
400395.8507300516         6569.752111257381         0                         57780.70647982787         
400437.8478091795         6432.389707449453         0                         57780.73772982787         
400478.9527074976         6295.391600991577         0                         57780.76897982787         
400519.1682359501         6158.763733435211         1.455191522836685e-11     57780.80022982787         
400558.4972294029         6022.511909751796         -1.455191522836685e-11    57780.83147982787         
400596.9425458756         5886.641798488825         0                         57780.86272982787         
400634.5070657781         5751.158931951039         0                         57780.89397982787         
400671.1936912395         5616.068706092577         0                         57780.92522982787         
400707.0053453061         5481.376380909773         0                         57780.95647982787         
400741.9449712796         5347.087080355814         0                         57780.98772982787         
400776.0155319243         5213.205792784385         0                         57781.01897982787         
400809.2200087996         5079.737370949835         0                         57781.05022982787         
400841.5614015135         4946.686532345382         0                         57781.08147982787         
400873.0427269813         4814.057859566325         0                         57781.11272982787         
400903.667018762          4681.855800389159         0                         57781.14397982787         
400933.4373262859         4550.084668338939         1.455191522836685e-11     57781.17522982787         
400962.3567142016         4418.748642789607         0                         57781.20647982787         
400990.4282616125         4287.85176957964          0                         57781.23772982787         
401017.6550614208         4157.397961192699         0                         57781.26897982787         
401044.0402196042         4027.390997269809         0                         57781.30022982787         
401069.5868545007         3897.834525142454         -1.455191522836685e-11    57781.33147982787         
401094.2980961564         3768.732060089387         0                         57781.36272982787         
401118.1770855862         3640.086986067807         1.455191522836685e-11     57781.39397982787         
401141.2269741264         3511.902556017994         1.455191522836685e-11     57781.42522982787         
401163.4509227323         3384.181892490742         2.91038304567337e-11      57781.45647982787         
401184.852101282          3256.927988297008         -1.455191522836685e-11    57781.48772982787         
401205.4336879348         3130.143706882831         2.91038304567337e-11      57781.51897982787         
401225.1988684181         3003.831783172041         1.455191522836685e-11     57781.55022982787         
401244.1508353949         2877.994823957459         -1.455191522836685e-11    57781.58147982787         
401262.2927877611         2752.635308786215         -1.455191522836685e-11    57781.61272982787         
401279.6279300154         2627.755590425062         2.91038304567337e-11      57781.64397982787         
401296.1594715849         2503.357895641871         1.455191522836685e-11     57781.67522982787         
401311.8906261621         2379.44432600576          0                         57781.70647982787         
401326.8246110801         2256.01685841888          0                         57781.73772982787         
401340.9646466372         2133.07734610371          2.91038304567337e-11      57781.76897982787         
401354.3139554806         2010.627519176189         -1.455191522836685e-11    57781.80022982787         
401366.8757619567         1888.668985529403         0                         57781.83147982787         
401378.6532914707         1767.2032317333           1.455191522836685e-11     57781.86272982787         
401389.6497698776         1646.231623672051         -1.455191522836685e-11    57781.89397982787         
401399.8684228363         1525.7554076253           -1.455191522836685e-11    57781.92522982787         
401409.3124752076         1405.775710944275         -2.91038304567337e-11     57781.95647982787         
401417.9851504322         1286.293543029824         1.455191522836685e-11     57781.98772982787         
401425.8896699133         1167.309796326525         -1.455191522836685e-11    57782.01897982787         
401433.0292524265         1048.825247058267         -1.455191522836685e-11    57782.05022982787         
401439.4071135033         930.8405563971392         0                         57782.08147982787         
401445.0264648481         813.3562712361017         1.455191522836685e-11     57782.11272982787         
401449.8905137407         696.3728252548171         -1.455191522836685e-11    57782.14397982787         
401454.0024624495         579.8905400017757         -1.455191522836685e-11    57782.17522982787         
401457.3655076572         463.9096257205165         1.455191522836685e-11     57782.20647982787         
401459.9828398779         348.4301826015944         0                         57782.23772982787         
401461.8576428929         233.4522016429255         0                         57782.26897982787         
401462.993093183          118.9755657987334         0                         57782.30022982787         
401463.3923593686         5.000051141316362         0                         57782.33147982787         
401463.0586016572         -108.4746722263808        -1.455191522836685e-11    57782.36272982787         
401461.9949712938         -221.4490388451959        1.455191522836685e-11     57782.39397982787         
401460.2046100186         -333.9235869555996        1.455191522836685e-11     57782.42522982787         
401457.6906495281         -445.8989572741339        0                         57782.45647982787         
401454.4562109465         -557.3758917571904        0                         57782.48772982787         
401450.504404295          -668.3552326104909        0                         57782.51897982787         
401445.8383279782         -778.8379208941406        1.455191522836685e-11     57782.55022982787         
401440.4610682637         -888.8249955034189        0                         57782.58147982787         
401434.375698775          -998.3175918759334        0                         57782.61272982787         
401427.5852799959         -1107.31694068795         0                         57782.64397982787         
401420.0928587643         -1215.824366766825        0                         57782.67522982787         
401411.9014677865         -1323.841287760253        -7.275957614183426e-12    57782.70647982787         
401403.0141251598         -1431.369212795016        0                         57782.73772982787         
401393.4338338808         -1538.409741374708        0                         57782.76897982787         
401383.1635813907         -1644.964561888632        -1.455191522836685e-11    57782.80022982787         
401372.2063390958         -1751.035450484633        -1.455191522836685e-11    57782.83147982787         
401360.5650619144         -1856.624269679716        0                         57782.86272982787         
401348.2426878341         -1961.732966962198        -7.275957614183426e-12    57782.89397982787         
401335.2421374464         -2066.363573627244        0                         57782.92522982787         
401321.5663135317         -2170.518203234526        0                         57782.95647982787         
401307.2181006061         -2274.199050421677        7.275957614183426e-12     57782.98772982787         
401292.2003645038         -2377.408389463355        -7.275957614183426e-12    57783.01897982787         
401276.5159519708         -2480.148572821989        0                         57783.05022982787         
401260.1676902311         -2582.422029905018        0                         57783.08147982787         
401243.1583865922         -2684.231265595448        -7.275957614183426e-12    57783.11272982787         
401225.4908280598         -2785.578858775265        0                         57783.14397982787         
401207.1677809186         -2886.467461076278        7.275957614183426e-12     57783.17522982787         
401188.1919903811         -2986.899795267742        0                         57783.20647982787         
401168.5661801821         -3086.878653988635        0                         57783.23772982787         
401148.2930522207         -3186.406898236539        -7.275957614183426e-12    57783.26897982787         
401127.3752862126         -3285.48745585014         7.275957614183426e-12     57783.30022982787         
401105.8155393075         -3384.123320191935        -1.455191522836685e-11    57783.33147982787         
401083.6164457544         -3482.317548614745        7.275957614183426e-12     57783.36272982787         
401060.7806165768         -3580.073260922429        0                         57783.39397982787         
401037.3106392098         -3677.393638029211        7.275957614183426e-12     57783.42522982787         
401013.2090771889         -3774.281920405712        0                         57783.45647982787         
400988.4784698491         -3870.741406520396        -7.275957614183426e-12    57783.48772982787         
400963.1213319759         -3966.775451499565        0                         57783.51897982787         
400937.1401535477         -4062.387465443906        0                         57783.55022982787         
400910.5373994001         -4157.580912075642        -7.275957614183426e-12    57783.58147982787         
400883.3155089551         -4252.359307155864        -3.637978807091713e-12    57783.61272982787         
400855.4768959617         -4346.726216898054        3.637978807091713e-12     57783.64397982787         
400827.0239481857         -4440.685256574947        3.637978807091713e-12     57783.67522982787         
400797.9590271639         -4534.240088921086        -1.091393642127514e-11    57783.70647982787         
400768.2844679689         -4627.39442253281         0                         57783.73772982787         
400738.0025789205         -4720.152010459122        0                         57783.76897982787         
400707.1156413648         -4812.516648591989        0                         57783.80022982787         
400675.6259094641         -4904.492174054269        0                         57783.83147982787         
400643.5356099225         -4996.082463798572        -3.637978807091713e-12    57783.86272982787         
400610.8469418279         -5087.291432880567        3.637978807091713e-12     57783.89397982787         
400577.5620763917         -5178.123033050231        0                         57783.92522982787         
400543.6831567715         -5268.581251125715        -3.637978807091713e-12    57783.95647982787         
400509.212297903          -5358.670107366544        -3.637978807091713e-12    57783.98772982787         
400474.1515862698         -5448.393654032692        3.637978807091713e-12     57784.01897982787         
400438.5030797507         -5537.755973752082        0                         57784.05022982787         
400402.2688074787         -5626.761177886758        -1.818989403545856e-12    57784.08147982787         
400365.4507696319         -5715.413405084552        1.818989403545856e-12     57784.11272982787         
400328.0509373086         -5803.716819641139        -1.818989403545856e-12    57784.14397982787         
400290.0712524113         -5891.675609862163        -1.818989403545856e-12    57784.17522982787         
400251.5136274613         -5979.293986608851        -1.818989403545856e-12    57784.20647982787         
400212.3799454996         -6066.57618165712         1.818989403545856e-12     57784.23772982787         
400172.6720599975         -6153.52644605734         0                         57784.26897982787         
400132.3917946946         -6240.149048676138        9.094947017729282e-13     57784.30022982787         
400091.5409435255         -6326.448274554403        0                         57784.33147982787         
400050.1212705584         -6412.428423266881        -9.094947017729282e-13    57784.36272982787         
400008.1345098458         -6498.093807481832        4.547473508864641e-13     57784.39397982787         
399965.5823654275         -6583.448751220797        0                         57784.42522982787         
399922.466511197          -6668.497588418615        0                         57784.45647982787         
399878.7885908752         -6753.244661284237        -3.126388037344441e-13    57784.48772982787         
399834.5502179915         -6837.694318655093        -6.821210263296962e-13    57784.51897982787         
399789.7529757854         -6921.850914545693        -9.094947017729282e-13    57784.55022982787         
399744.398417205          -7005.718806523528        -4.547473508864641e-13    57784.58147982787         
399698.4880649171         -7089.302354064079        9.094947017729282e-13     57784.61272982787         
399652.0234112318         -7172.605917098278        -1.818989403545856e-12    57784.64397982787         
399605.0059181284         -7255.633854383648        0                         57784.67522982787         
399557.4370172931         -7338.39052187909         9.094947017729282e-13     57784.70647982787         
399509.3181100673         -7420.88027129551         -1.818989403545856e-12    57784.73772982787         
399460.6505675009         -7503.107448475147        0                         57784.76897982787         
399411.4357304182         -7585.076391775031        1.818989403545856e-12     57784.80022982787         
399361.6749093886         -7666.791430625259        -1.818989403545856e-12    57784.83147982787         
399311.3693848096         -7748.25688391846         0                         57784.86272982787         
399260.5204069979         -7829.477058403595        -1.818989403545856e-12    57784.89397982787         
399209.1291961866         -7910.456247254433        0                         57784.92522982787         
399157.1969426333         -7991.198728470525        -1.818989403545856e-12    57784.95647982787         
399104.7248067411         -8071.708763284118        0                         57784.98772982787         
399051.7139190783         -8151.990594739771        -3.637978807091713e-12    57785.01897982787         
398998.1653805146         -8232.048446109915        0                         57785.05022982787         
398944.0802623704         -8311.886519315894        0                         57785.08147982787         
398889.4596064594         -8391.508993521735        0                         57785.11272982787         
398834.3044252532         -8470.92002356533         0                         57785.14397982787         
398778.615702058          -8550.123738396196        -3.637978807091713e-12    57785.17522982787         
398722.3943910811         -8629.124239684994        -3.637978807091713e-12    57785.20647982787         
398665.6414176238         -8707.92560027272         0                         57785.23772982787         
398608.3576782842         -8786.531862626895        3.637978807091713e-12     57785.26897982787         
398550.5440410493         -8864.947037469088        -3.637978807091713e-12    57785.30022982787         
398492.2013455146         -8943.175102243868        0                         57785.33147982787         
398433.3304031143         -9021.219999595474        -3.637978807091713e-12    57785.36272982787         
398373.9319972376         -9099.085636015523        -7.275957614183426e-12    57785.39397982787         
398314.0068834898         -9176.775880315505        0                         57785.42522982787         
398253.5557898791         -9254.294562216404        0                         57785.45647982787         
398192.5794170978         -9331.645470837651        7.275957614183426e-12     57785.48772982787         
398131.07843867           -9408.83235337447         7.275957614183426e-12     57785.51897982787         
398069.0535012349         -9485.858913620967        0                         57785.55022982787         
398006.5052248401         -9562.728810502445        7.275957614183426e-12     57785.58147982787         
397943.4342031135         -9639.445656777389        7.275957614183426e-12     57785.61272982787         
397879.8410035741         -9716.013017587447        -7.275957614183426e-12    57785.64397982787         
397815.7261679518         -9792.434409016467        0                         57785.67522982787         
397751.0902123828         -9868.713296820104        0                         57785.70647982787         
397685.9336277467         -9944.85309500332         -7.275957614183426e-12    57785.73772982787         
397620.2568800137         -10020.85716440974        7.275957614183426e-12     57785.76897982787         
397554.0604104634         -10096.72881147934        0                         57785.80022982787         
397487.3446360473         -10172.4712868574         -7.275957614183426e-12    57785.83147982787         
397420.1099497635         -10248.0877840143         0                         57785.86272982787         
397352.3567208977         -10323.58143803482        7.275957614183426e-12     57785.89397982787         
397284.0852954127         -10398.95532425965        -7.275957614183426e-12    57785.92522982787         
397215.2959963487         -10474.21245693845        0                         57785.95647982787         
397145.989124087          -10549.35578805249        7.275957614183426e-12     57785.98772982787         
397076.1649567822         -10624.38820597315        0                         57786.01897982787         
397005.8237507062         -10699.31253423813        -7.275957614183426e-12    57786.05022982787         
396934.9657406973         -10774.13153023426        -7.275957614183426e-12    57786.08147982787         
396863.5911404559         -10848.84788406808        0                         57786.11272982787         
396791.7001429929         -10923.46421729127        -7.275957614183426e-12    57786.14397982787         
396719.2929210888         -10997.98308163963        0                         57786.17522982787         
396646.3696276106         -11072.40695794151        0                         57786.20647982787         
396572.9303959858         -11146.73825488296        -1.455191522836685e-11    57786.23772982787         
396498.9753406864         -11220.97930778703        0                         57786.26897982787         
396424.504557567          -11295.1323775624         7.275957614183426e-12     57786.30022982787         
396349.5181243808         -11369.19964949309        0                         57786.33147982787         
396274.0161012007         -11443.18323214611        1.455191522836685e-11     57786.36272982787         
396197.9985309542         -11517.08515619037        0                         57786.39397982787         
396121.465439787          -11590.90737340236        0                         57786.42522982787         
396044.4168375963         -11664.65175553204        1.455191522836685e-11     57786.45647982787         
395966.8527185696         -11738.32009318404        0                         57786.48772982787         
395888.773061572          -11811.91409486883        0                         57786.51897982787         
395810.1778306996         -11885.43538591477        0                         57786.55022982787         
395731.0669758441         -11958.88550739691        -1.455191522836685e-11    57786.58147982787         
395651.4404330982         -12032.26591523528        0                         57786.61272982787         
395571.2981253526         -12105.57797913918        0                         57786.64397982787         
395490.639962788          -12178.82298166973        -1.455191522836685e-11    57786.67522982787         
395409.4658434878         -12252.00211721818        -1.455191522836685e-11    57786.70647982787         
395327.7756538706         -12325.11649117021        1.455191522836685e-11     57786.73772982787         
395245.5692692963         -12398.16711893605        0                         57786.76897982787         
395162.8465546825         -12471.15492499618        -1.455191522836685e-11    57786.80022982787         
395079.6073649549         -12544.08074211988        0                         57786.83147982787         
394995.8515456955         -12616.94531043006        1.455191522836685e-11     57786.86272982787         
394911.5789336817         -12689.7492765895         0                         57786.89397982787         
394826.7893575506         -12762.49319290337        0                         57786.92522982787         
394741.4826382732         -12835.17751660954        1.455191522836685e-11     57786.95647982787         
394655.6585898098         -12907.80260903603        1.455191522836685e-11     57786.98772982787         
394569.3170197759         -12980.36873477724        -1.455191522836685e-11    57787.01897982787         
394482.4577299326         -13052.87606104188        0                         57787.05022982787         
394395.0805168843         -13125.32465685141        -1.455191522836685e-11    57787.08147982787         
394307.1851726603         -13197.71449235976        1.455191522836685e-11     57787.11272982787         
394218.7714854272         -13270.04543809175        0                         57787.14397982787         
394129.8392400008         -13342.31726437061        0                         57787.17522982787         
394040.3882185694         -13414.52964059687        0                         57787.20647982787         
393950.4182012997         -13486.6821346499         0                         57787.23772982787         
393859.9289670725         -13558.77421220853        -1.455191522836685e-11    57787.26897982787         
393768.9202940174         -13630.80523626163        2.91038304567337e-11      57787.30022982787         
393677.3919602374         -13702.77446648821        1.455191522836685e-11     57787.33147982787         
393585.3437445445         -13774.68105865955        0                         57787.36272982787         
393492.7754270053         -13846.52406421387        1.455191522836685e-11     57787.39397982787         
393399.6867897077         -13918.30242968518        1.455191522836685e-11     57787.42522982787         
393306.0776174031         -13990.01499625522        -1.455191522836685e-11    57787.45647982787         
393211.9476982843         -14061.66049922666        0                         57787.48772982787         
393117.2968245503         -14133.23756768686        0                         57787.51897982787         
393022.1247931939         -14204.74472402676        -1.455191522836685e-11    57787.55022982787         
392926.431406664          -14276.18038358312        0                         57787.58147982787         
392830.2164736644         -14347.54285420381        0                         57787.61272982787         
392733.4798097351         -14418.83033600277        0                         57787.64397982787         
392636.2212380386         -14490.04092098926        0                         57787.67522982787         
392538.440590152          -14561.17259272017        0                         57787.70647982787         
392440.137706659          -14632.22322612629        1.455191522836685e-11     57787.73772982787         
392341.3124379744         -14703.19058719616        -2.91038304567337e-11     57787.76897982787         
392241.9646450334         -14774.0723327837         -1.455191522836685e-11    57787.80022982787         
392142.094200126          -14844.86601034142        1.455191522836685e-11     57787.83147982787         
392041.7009875027         -14915.56905784311        0                         57787.86272982787         
391940.7849042156         -14986.17880356591        0                         57787.89397982787         
391839.3458608239         -15056.69246599649        0                         57787.92522982787         
391737.3837822441         -15127.10715366376        0                         57787.95647982787         
